sale_type,sold_date,property_type,address,city,state_or_province,zip_code,price,beds,baths,location,sq_feet,lot_size,yr_built,days_on_mkt,price_per_sq_foot,hoa_per_month,status,next_open_house_start_time,next_open_house_end_time,url,source,mls_num,favorite,interested,latitude,longitude
MLS Listing,,Condo/Co-op,54 Pleasant St,San Francisco,CA,94108,1798000,3,2.0,Nob Hill,1430,,1908,3,1257,300,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/54-Pleasant-St-94108/home/18854182,San Francisco MLS,484075,N,Y,37.7930112,-122.4136376
MLS Listing,,Condo/Co-op,6118 California St,San Francisco,CA,94121,1598000,4,3.0,Lake,1782,,2008,3,897,297,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/6118-California-St-94121/home/17306875,San Francisco MLS,484046,N,Y,37.784197,-122.483509
MLS Listing,,Condo/Co-op,1155 Leavenworth St #10,San Francisco,CA,94109,488000,0,1.0,Nob Hill,,,1925,3,,310,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1155-Leavenworth-St-94109/unit-10/home/12300354,San Francisco MLS,483615,N,Y,37.7919759,-122.4161542
MLS Listing,,Multi-Family (2-4 Unit),685 Noe St,San Francisco,CA,94114,3000000,8,5.5,Eureka Valley/Dolore,,3175,1960,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/685-Noe-St-94114/unit-3/home/1054034,San Francisco MLS,483324,N,Y,37.758126,-122.4322365
MLS Listing,,Single Family Residential,225 Lee Ave,SAN FRANCISCO,CA,94112,1149900,5,2.0,SAN FRANCISCO,915,2500,1924,3,1257,,Active,,,http://www.redfin.com/CA/San-Francisco/225-Lee-Ave-94112/home/1836386,MLSListings,ML81745025,N,Y,37.7222523,-122.454374
MLS Listing,,Multi-Family (2-4 Unit),2132-2134 Judah St,SAN FRANCISCO,CA,94122,1398000,4,,SAN FRANCISCO,2500,2495,1948,3,559,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2132-Judah-St-94122/home/1927273,MLSListings,ML81748840,N,Y,37.7615876,-122.4851365
MLS Listing,,Condo/Co-op,245 5th St #312,San Francisco,CA,94103,1150000,1,1.0,Yerba Buena,1400,,1996,3,821,732,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/245-5th-St-94103/unit-312/home/1175836,San Francisco MLS,484071,N,Y,37.7813045,-122.4038216
MLS Listing,,Condo/Co-op,1781 Oak St #3,San Francisco,CA,94117,995000,2,1.0,Haight Ashbury,,,1924,3,,250,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1781-Oak-St-94117/unit-3/home/69371364,San Francisco MLS,483907,N,Y,37.7714744,-122.4485572
MLS Listing,,Single Family Residential,105 Whipple Ave,San Francisco,CA,94112,895000,3,2.0,Outer Mission,1299,1999,1963,3,689,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/105-Whipple-Ave-94112/home/835505,San Francisco MLS,483999,N,Y,37.7112709,-122.4486037
MLS Listing,,Condo/Co-op,1049 Clay St,San Francisco,CA,94108,2298000,3,2.0,Nob Hill,1859,,1928,3,1236,250,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1049-Clay-St-94108/home/12402509,San Francisco MLS,484020,N,Y,37.7936336,-122.4104454
MLS Listing,,Single Family Residential,624 Congo St,San Francisco,CA,94131,1649000,3,2.0,Glen Park,1675,3400,1937,3,984,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/624-Congo-St-94131/home/1159659,San Francisco MLS,484033,N,Y,37.7348158,-122.4419244
MLS Listing,,Condo/Co-op,1656 Beach St,San Francisco,CA,94123,998000,1,1.0,Marina,830,,1938,3,1202,140,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/1656-Beach-St-94123/home/997422,San Francisco MLS,484057,N,Y,37.8048086,-122.4363421
MLS Listing,,Single Family Residential,2230 Quintara St,San Francisco,CA,94116,1100000,2,2.0,Parkside,1267,1875,1948,3,868,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/2230-Quintara-St-94116/home/1960060,San Francisco MLS,484056,N,Y,37.7482321,-122.4895107
MLS Listing,,Single Family Residential,247 15th Ave,San Francisco,CA,94118,2050000,3,2.0,Central Richmond,2226,3149,1913,3,921,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/247-15th-Ave-94118/home/1210287,San Francisco MLS,482222,N,Y,37.7834742,-122.4744433
MLS Listing,,Condo/Co-op,1150 Sacramento St #202,San Francisco,CA,94108,2395000,2,2.0,Nob Hill,1789,,1989,3,1339,2496,Active,,,http://www.redfin.com/CA/San-Francisco/1150-Sacramento-St-94108/unit-202/home/950420,San Francisco MLS,484001,N,Y,37.7929839,-122.4117974
MLS Listing,,Single Family Residential,246 Eureka St,San Francisco,CA,94114,2199000,3,1.5,Eureka Valley/Dolore,1764,3040,1905,3,1247,,Active,April-28-2019 01:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/246-Eureka-St-94114/home/1308318,San Francisco MLS,483970,N,Y,37.7582719,-122.4382971
MLS Listing,,Condo/Co-op,239 Brannan St Unit 15C,San Francisco,CA,94107,1899000,2,2.0,South Beach,1321,,2002,3,1438,1167,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/239-Brannan-St-94107/unit-15C/home/1206662,San Francisco MLS,483633,N,Y,37.782646,-122.390388
MLS Listing,,Single Family Residential,815 Goettingen St,SAN FRANCISCO,CA,94134,775000,3,1.0,SAN FRANCISCO,1267,1624,1947,3,612,,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/815-Goettingen-St-94134/home/1792740,MLSListings,ML81748782,N,Y,37.721868,-122.4043177
MLS Listing,,Condo/Co-op,488 Folsom St #3501,San Francisco,CA,94105,3750000,3,3.0,South Beach,2053,,2019,3,1827,1867,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-3501/home/163752979,San Francisco MLS,483733,N,Y,37.7875742,-122.3942618
MLS Listing,,Condo/Co-op,3063 Washington #3,San Francisco,CA,94115,3195000,4,2.5,Pacific Heights,,,1890,3,,226,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/3063-Washington-St-94115/unit-3/home/1384484,San Francisco MLS,484036,N,Y,37.7901386,-122.4436355
MLS Listing,,Condo/Co-op,51 Innes Ct #306,San Francisco,CA,94124,839000,2,2.0,Hunters Point,1115,,2017,3,752,576,Active,April-28-2019 02:00 PM,April-28-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/51-Innes-Ct-94124/unit-306/home/145666155,San Francisco MLS,484029,N,Y,37.7272013,-122.3678264
MLS Listing,,Townhouse,20 Scott Aly,San Francisco,CA,94107,895000,1,1.0,South of Market,1092,,1997,3,820,207,Active,April-28-2019 01:30 PM,April-28-2019 04:30 PM,http://www.redfin.com/CA/San-Francisco/20-Scott-Aly-94107/home/2034350,San Francisco MLS,484023,N,Y,37.7798422,-122.40222
MLS Listing,,Single Family Residential,801 38th Ave,San Francisco,CA,94121,1750000,7,3.0,Outer Richmond,2983,2374,1925,3,587,,Active,,,http://www.redfin.com/CA/San-Francisco/801-38th-Ave-94121/home/912339,San Francisco MLS,484041,N,Y,37.7736341,-122.4984859
